image,predicted_count,true_count,sMAPE,MAE,precision,recall,f1
livecell/images/livecell_test_images/A172_Phase_C7_1_01d08h00m_3.tif,123.27733955214353,166,14.7687546193557,42.72266044785647,0.006024096385542169,0.006024096385542169,0.006024096385542169
livecell/images/livecell_test_images/A172_Phase_C7_2_00d04h00m_1.tif,78.76125055489683,82,2.0146331494212886,3.238749445103167,0.13414634146341464,0.13414634146341464,0.13414634146341464
livecell/images/livecell_test_images/A172_Phase_C7_1_03d00h00m_4.tif,263.72701729042456,425,23.416096459240446,161.27298270957544,0.007058823529411765,0.007058823529411765,0.007058823529411765
livecell/images/livecell_test_images/A172_Phase_C7_2_01d16h00m_4.tif,134.44949863495276,134,0.16744253099314038,0.44949863495276077,0.014925373134328358,0.014925373134328358,0.014925373134328358
livecell/images/livecell_test_images/A172_Phase_C7_1_00d04h00m_3.tif,61.31915798808768,87,17.314581851910788,25.68084201191232,0.06896551724137931,0.06896551724137931,0.06896551724137931
livecell/images/livecell_test_images/A172_Phase_C7_2_01d00h00m_1.tif,112.35958775444306,133,8.412311267091775,20.640412245556945,0.007518796992481203,0.007518796992481203,0.007518796992481203
livecell/images/livecell_test_images/A172_Phase_C7_1_01d12h00m_3.tif,155.87024455970095,163,2.2359425383650593,7.12975544029905,0.024539877300613498,0.024539877300613498,0.0245398773006135
livecell/images/livecell_test_images/A172_Phase_C7_1_02d00h00m_1.tif,153.7997642996488,361,40.24870446128379,207.2002357003512,0.002770083102493075,0.002770083102493075,0.002770083102493075
livecell/images/livecell_test_images/A172_Phase_C7_1_00d04h00m_1.tif,37.15523499734627,80,36.570935138855916,42.84476500265373,0.0,0.0,0.0
livecell/images/livecell_test_images/A172_Phase_C7_2_01d04h00m_1.tif,119.17299620172707,164,15.830253731658445,44.827003798272926,0.0,0.0,0.0
livecell/images/livecell_test_images/A172_Phase_C7_2_02d00h00m_4.tif,146.0811492324283,192,13.582197904800319,45.91885076757171,0.005208333333333333,0.005208333333333333,0.005208333333333333
livecell/images/livecell_test_images/A172_Phase_C7_2_01d08h00m_4.tif,112.79720373495365,135,8.960067317303015,22.202796265046345,0.02962962962962963,0.02962962962962963,0.02962962962962963
livecell/images/livecell_test_images/A172_Phase_C7_1_00d00h00m_4.tif,87.12333801309433,83,2.4237344865505484,4.123338013094326,0.2289156626506024,0.2289156626506024,0.2289156626506024
livecell/images/livecell_test_images/A172_Phase_C7_2_01d16h00m_2.tif,151.2393879016454,245,23.662617841926377,93.76061209835461,0.004081632653061225,0.004081632653061225,0.004081632653061225
livecell/images/livecell_test_images/A172_Phase_C7_2_00d20h00m_4.tif,74.37547358756274,81,4.263559916812722,6.6245264124372625,0.012345679012345678,0.012345679012345678,0.012345679012345678
livecell/images/livecell_test_images/A172_Phase_C7_2_01d12h00m_2.tif,139.29323152991856,213,20.921993916826608,73.70676847008144,0.004694835680751174,0.004694835680751174,0.004694835680751174
livecell/images/livecell_test_images/A172_Phase_C7_2_02d16h00m_3.tif,224.95369036080956,427,30.990898989677063,202.04630963919044,0.00702576112412178,0.00702576112412178,0.00702576112412178
livecell/images/livecell_test_images/A172_Phase_C7_2_01d20h00m_2.tif,165.79703378267004,222,14.49288192565891,56.20296621732996,0.009009009009009009,0.009009009009009009,0.009009009009009009
livecell/images/livecell_test_images/A172_Phase_C7_2_02d04h00m_2.tif,180.17449826844677,335,30.053021306748935,154.82550173155323,0.0,0.0,0.0
livecell/images/livecell_test_images/A172_Phase_C7_2_00d00h00m_2.tif,74.45857955787505,104,16.55365660497399,29.541420442124945,0.07692307692307693,0.07692307692307693,0.07692307692307693
livecell/images/livecell_test_images/A172_Phase_C7_2_00d04h00m_3.tif,84.92681676924258,97,6.636285647800425,12.073183230757422,0.041237113402061855,0.041237113402061855,0.041237113402061855
livecell/images/livecell_test_images/A172_Phase_C7_1_02d08h00m_3.tif,181.52756981550192,315,26.881172023155397,133.47243018449808,0.0031746031746031746,0.0031746031746031746,0.0031746031746031746
livecell/images/livecell_test_images/A172_Phase_C7_2_00d00h00m_3.tif,59.11056703014401,99,25.228821652540788,39.88943296985599,0.09090909090909091,0.09090909090909091,0.09090909090909091
livecell/images/livecell_test_images/A172_Phase_C7_2_02d04h00m_4.tif,138.9860000508197,208,19.889563250123196,69.01399994918029,0.0,0.0,0.0
livecell/images/livecell_test_images/A172_Phase_C7_1_01d12h00m_2.tif,126.04018529435416,195,21.480119269934452,68.95981470564584,0.0,0.0,0.0
livecell/images/livecell_test_images/A172_Phase_C7_1_00d16h00m_3.tif,71.88868690764866,74,1.4472082360216556,2.111313092351338,0.02702702702702703,0.02702702702702703,0.02702702702702703
livecell/images/livecell_test_images/A172_Phase_C7_1_01d16h00m_3.tif,144.11372879935516,232,23.36694049462082,87.88627120064484,0.017241379310344827,0.017241379310344827,0.017241379310344827
livecell/images/livecell_test_images/A172_Phase_C7_2_00d08h00m_1.tif,71.26179885664533,87,9.944409362875021,15.738201143354672,0.011494252873563218,0.011494252873563218,0.011494252873563218
livecell/images/livecell_test_images/A172_Phase_C7_2_02d16h00m_1.tif,233.72233106750355,447,31.331081587706404,213.27766893249645,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847
livecell/images/livecell_test_images/A172_Phase_C7_1_02d20h00m_4.tif,242.1916639241972,424,27.290695143926314,181.8083360758028,0.007075471698113208,0.007075471698113208,0.007075471698113208
livecell/images/livecell_test_images/A172_Phase_C7_1_01d12h00m_4.tif,151.49810360523406,186,10.222841558577239,34.501896394765936,0.005376344086021506,0.005376344086021506,0.005376344086021506
livecell/images/livecell_test_images/A172_Phase_C7_2_02d16h00m_4.tif,173.05718398484169,325,30.507102577960744,151.94281601515831,0.003076923076923077,0.003076923076923077,0.0030769230769230765
livecell/images/livecell_test_images/A172_Phase_C7_2_03d00h00m_4.tif,217.22928393677284,344,22.58804372679686,126.77071606322716,0.0029069767441860465,0.0029069767441860465,0.002906976744186046
livecell/images/livecell_test_images/A172_Phase_C7_1_02d12h00m_3.tif,175.80281360269873,333,30.89550257873564,157.19718639730127,0.009009009009009009,0.009009009009009009,0.009009009009009009
livecell/images/livecell_test_images/A172_Phase_C7_1_02d20h00m_2.tif,240.97718130071007,454,30.651771659696692,213.02281869928993,0.004405286343612335,0.004405286343612335,0.004405286343612335
livecell/images/livecell_test_images/A172_Phase_C7_1_01d04h00m_4.tif,140.41860623148386,127,5.017828198486832,13.418606231483864,0.015748031496062992,0.015748031496062992,0.015748031496062992
livecell/images/livecell_test_images/A172_Phase_C7_2_01d00h00m_4.tif,95.85438754918141,97,0.5940297575684853,1.1456124508185894,0.030927835051546393,0.030927835051546393,0.030927835051546393
livecell/images/livecell_test_images/A172_Phase_C7_2_00d12h00m_4.tif,64.20345550256025,69,3.600915966738987,4.796544497439754,0.014492753623188406,0.014492753623188406,0.014492753623188406
livecell/images/livecell_test_images/A172_Phase_C7_2_00d16h00m_2.tif,69.02302703238456,110,22.889219139503695,40.97697296761544,0.0,0.0,0.0
livecell/images/livecell_test_images/A172_Phase_C7_1_02d04h00m_3.tif,186.00335850741249,283,20.681438572481888,96.99664149258751,0.0035335689045936395,0.0035335689045936395,0.0035335689045936395
livecell/images/livecell_test_images/A172_Phase_C7_1_00d20h00m_4.tif,102.46842415067658,147,17.850586101600886,44.53157584932342,0.02040816326530612,0.02040816326530612,0.02040816326530612
livecell/images/livecell_test_images/A172_Phase_C7_1_03d00h00m_3.tif,222.67691495113831,415,30.159957266698033,192.32308504886169,0.007228915662650603,0.007228915662650603,0.0072289156626506035
livecell/images/livecell_test_images/A172_Phase_C7_2_01d04h00m_3.tif,124.6682918376464,139,5.435506887259067,14.331708162353607,0.007194244604316547,0.007194244604316547,0.007194244604316547
livecell/images/livecell_test_images/A172_Phase_C7_2_00d04h00m_4.tif,73.01666333238973,66,5.047354154669098,7.016663332389726,0.12121212121212122,0.12121212121212122,0.12121212121212122
livecell/images/livecell_test_images/A172_Phase_C7_2_02d04h00m_1.tif,191.65691613050876,351,29.363503741131584,159.34308386949124,0.0,0.0,0.0
livecell/images/livecell_test_images/A172_Phase_C7_1_02d16h00m_3.tif,216.23657518021355,338,21.969575858503077,121.76342481978645,0.0,0.0,0.0
livecell/images/livecell_test_images/A172_Phase_C7_1_02d00h00m_3.tif,197.04593159406795,250,11.845330571986066,52.95406840593205,0.0,0.0,0.0
livecell/images/livecell_test_images/A172_Phase_C7_2_02d20h00m_2.tif,211.5184094307624,344,23.848280870653948,132.4815905692376,0.0,0.0,0.0
livecell/images/livecell_test_images/A172_Phase_C7_2_00d12h00m_2.tif,79.15944143514207,96,9.614416686235918,16.84055856485793,0.0,0.0,0.0
livecell/images/livecell_test_images/A172_Phase_C7_1_01d20h00m_1.tif,128.90270379728463,268,35.04569126688499,139.09729620271537,0.0,0.0,0.0
livecell/images/livecell_test_images/A172_Phase_C7_1_00d08h00m_1.tif,44.46173360361354,56,11.48523520598637,11.538266396386462,0.017857142857142856,0.017857142857142856,0.017857142857142856
livecell/images/livecell_test_images/A172_Phase_C7_2_01d08h00m_1.tif,144.70328014846018,181,11.144106327389537,36.29671985153982,0.011049723756906077,0.011049723756906077,0.011049723756906077
livecell/images/livecell_test_images/A172_Phase_C7_2_01d12h00m_1.tif,142.698084274336,195,15.487773890708677,52.301915725664,0.005128205128205128,0.005128205128205128,0.005128205128205128
livecell/images/livecell_test_images/A172_Phase_C7_2_02d00h00m_2.tif,183.94997152475116,306,24.91071243364347,122.05002847524884,0.006535947712418301,0.006535947712418301,0.006535947712418301
livecell/images/livecell_test_images/A172_Phase_C7_1_02d08h00m_2.tif,188.42347877306747,384,34.16640450285709,195.57652122693253,0.0,0.0,0.0
livecell/images/livecell_test_images/A172_Phase_C7_1_00d08h00m_3.tif,70.21158894672772,62,6.210944904411086,8.211588946727716,0.04838709677419355,0.04838709677419355,0.04838709677419355
livecell/images/livecell_test_images/A172_Phase_C7_1_00d04h00m_4.tif,82.38905298717145,84,0.9681808892516205,1.6109470128285466,0.07142857142857142,0.07142857142857142,0.07142857142857142
livecell/images/livecell_test_images/A172_Phase_C7_1_01d12h00m_1.tif,110.3016993080746,193,27.266019570805543,82.6983006919254,0.0051813471502590676,0.0051813471502590676,0.0051813471502590676
livecell/images/livecell_test_images/A172_Phase_C7_1_01d20h00m_2.tif,176.6874345815886,300,25.86864189668619,123.3125654184114,0.0033333333333333335,0.0033333333333333335,0.003333333333333334
livecell/images/livecell_test_images/A172_Phase_C7_1_02d12h00m_4.tif,213.97057520413364,342,23.028093662845066,128.02942479586636,0.0029239766081871343,0.0029239766081871343,0.002923976608187134
livecell/images/livecell_test_images/A172_Phase_C7_2_02d00h00m_1.tif,181.68890297674807,322,27.856698091625248,140.31109702325193,0.0,0.0,0.0
livecell/images/livecell_test_images/A172_Phase_C7_1_02d04h00m_2.tif,188.67908820345474,368,32.212618651665096,179.32091179654526,0.002717391304347826,0.002717391304347826,0.002717391304347826
livecell/images/livecell_test_images/A172_Phase_C7_1_01d04h00m_1.tif,69.57305675861062,146,35.45291994767647,76.42694324138938,0.0,0.0,0.0
livecell/images/livecell_test_images/MCF7_Phase_H4_2_02d20h00m_4.tif,669.2376811634749,1275,31.156803754262363,605.7623188365251,0.002352941176470588,0.002352941176470588,0.002352941176470588
livecell/images/livecell_test_images/MCF7_Phase_H4_1_02d12h00m_1.tif,159.4789618388313,555,55.3579684338401,395.5210381611687,0.0018018018018018018,0.0018018018018018018,0.0018018018018018018
livecell/images/livecell_test_images/MCF7_Phase_H4_1_01d08h00m_2.tif,82.66946872925473,310,57.89361011601579,227.33053127074527,0.0032258064516129032,0.0032258064516129032,0.0032258064516129032
livecell/images/livecell_test_images/MCF7_Phase_H4_2_03d04h00m_2.tif,835.8462419821881,1431,26.254703428733407,595.1537580178119,0.002795248078266946,0.002795248078266946,0.002795248078266946
livecell/images/livecell_test_images/MCF7_Phase_H4_1_00d20h00m_3.tif,59.26423980578329,147,42.53561367536514,87.73576019421671,0.02040816326530612,0.02040816326530612,0.02040816326530612
livecell/images/livecell_test_images/MCF7_Phase_H4_1_02d20h00m_4.tif,441.4008954334713,1140,44.17596490452464,698.5991045665287,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404
livecell/images/livecell_test_images/MCF7_Phase_H4_2_01d00h00m_1.tif,97.47075523657986,212,37.00809941665293,114.52924476342014,0.02358490566037736,0.02358490566037736,0.023584905660377357
livecell/images/livecell_test_images/MCF7_Phase_H4_2_00d04h00m_3.tif,77.55313842390751,93,9.056920159217196,15.446861576092488,0.10752688172043011,0.10752688172043011,0.10752688172043011
livecell/images/livecell_test_images/MCF7_Phase_H4_2_01d12h00m_4.tif,174.10489308158867,409,40.283508114130086,234.89510691841133,0.014669926650366748,0.014669926650366748,0.014669926650366748
livecell/images/livecell_test_images/MCF7_Phase_H4_1_01d20h00m_4.tif,174.30860844498966,382,37.3338446326681,207.69139155501034,0.013089005235602094,0.013089005235602094,0.013089005235602094
livecell/images/livecell_test_images/MCF7_Phase_H4_2_00d20h00m_1.tif,87.61588413552818,147,25.311208609459708,59.38411586447182,0.02040816326530612,0.02040816326530612,0.02040816326530612
livecell/images/livecell_test_images/MCF7_Phase_H4_1_01d16h00m_4.tif,141.45961139397696,333,40.370219931528304,191.54038860602304,0.006006006006006006,0.006006006006006006,0.006006006006006007
livecell/images/livecell_test_images/MCF7_Phase_H4_2_02d12h00m_2.tif,564.0605341324699,1029,29.18529810423816,464.9394658675301,0.0029154518950437317,0.0029154518950437317,0.0029154518950437317
livecell/images/livecell_test_images/MCF7_Phase_H4_2_03d00h00m_4.tif,734.9580685118563,1386,30.695653117976974,651.0419314881437,0.0021645021645021645,0.0021645021645021645,0.0021645021645021645
livecell/images/livecell_test_images/MCF7_Phase_H4_1_01d12h00m_2.tif,98.59589301900269,347,55.746498312183505,248.4041069809973,0.0,0.0,0.0
livecell/images/livecell_test_images/MCF7_Phase_H4_1_03d04h00m_3.tif,504.6467237621255,864,26.2561017389562,359.3532762378745,0.003472222222222222,0.003472222222222222,0.003472222222222222
livecell/images/livecell_test_images/MCF7_Phase_H4_2_01d16h00m_1.tif,136.74878136315965,348,43.57952546941569,211.25121863684035,0.008620689655172414,0.008620689655172414,0.008620689655172414
livecell/images/livecell_test_images/MCF7_Phase_H4_1_02d08h00m_2.tif,161.24687002958672,637,59.599748878787295,475.7531299704133,0.004709576138147566,0.004709576138147566,0.004709576138147566
livecell/images/livecell_test_images/MCF7_Phase_H4_1_03d00h00m_4.tif,620.9166356388596,1125,28.872132498851418,504.0833643611404,0.0026666666666666666,0.0026666666666666666,0.0026666666666666666
livecell/images/livecell_test_images/MCF7_Phase_H4_1_00d12h00m_3.tif,56.810090931441664,199,55.5841673605698,142.18990906855834,0.03015075376884422,0.03015075376884422,0.03015075376884422
livecell/images/livecell_test_images/MCF7_Phase_H4_1_01d16h00m_2.tif,104.09026730270125,487,64.78024658477554,382.90973269729875,0.004106776180698152,0.004106776180698152,0.004106776180698152
livecell/images/livecell_test_images/MCF7_Phase_H4_1_00d00h00m_3.tif,66.8824976792057,86,12.504703030760705,19.1175023207943,0.13953488372093023,0.13953488372093023,0.13953488372093023
livecell/images/livecell_test_images/MCF7_Phase_H4_1_02d00h00m_1.tif,110.90367574998527,462,61.28365711572654,351.09632425001473,0.004329004329004329,0.004329004329004329,0.004329004329004329
livecell/images/livecell_test_images/MCF7_Phase_H4_2_02d16h00m_3.tif,331.208222804853,620,30.360521521100715,288.791777195147,0.0016129032258064516,0.0016129032258064516,0.0016129032258064516
livecell/images/livecell_test_images/MCF7_Phase_H4_2_02d20h00m_1.tif,442.72960818276624,659,19.630078942323987,216.27039181723376,0.0030349013657056147,0.0030349013657056147,0.0030349013657056147
livecell/images/livecell_test_images/MCF7_Phase_H4_2_00d16h00m_1.tif,87.34029452412506,134,21.080529225910674,46.659705475874944,0.029850746268656716,0.029850746268656716,0.029850746268656716
livecell/images/livecell_test_images/MCF7_Phase_H4_2_02d08h00m_3.tif,180.33028576680226,546,50.34482540503629,365.66971423319774,0.005494505494505495,0.005494505494505495,0.005494505494505495
livecell/images/livecell_test_images/MCF7_Phase_H4_2_02d04h00m_3.tif,184.72708386165323,423,39.20722351623689,238.27291613834677,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835
livecell/images/livecell_test_images/MCF7_Phase_H4_2_01d20h00m_3.tif,168.83474082929024,333,32.71301203647718,164.16525917070976,0.009009009009009009,0.009009009009009009,0.009009009009009009
livecell/images/livecell_test_images/MCF7_Phase_H4_1_02d12h00m_4.tif,265.62077341975237,773,48.85124961535825,507.37922658024763,0.00258732212160414,0.00258732212160414,0.00258732212160414
livecell/images/livecell_test_images/MCF7_Phase_H4_2_01d12h00m_3.tif,120.58561342659232,235,32.1763261091629,114.41438657340768,0.00425531914893617,0.00425531914893617,0.00425531914893617
livecell/images/livecell_test_images/MCF7_Phase_H4_2_02d20h00m_2.tif,722.1703314721235,1275,27.68064695415254,552.8296685278765,0.00392156862745098,0.00392156862745098,0.00392156862745098
livecell/images/livecell_test_images/MCF7_Phase_H4_1_00d00h00m_4.tif,101.24986125306896,126,10.891156813235149,24.750138746931043,0.07936507936507936,0.07936507936507936,0.07936507936507936
livecell/images/livecell_test_images/MCF7_Phase_H4_1_01d00h00m_1.tif,53.974396940309816,175,52.8555177683205,121.02560305969018,0.0,0.0,0.0
livecell/images/livecell_test_images/MCF7_Phase_H4_1_00d04h00m_2.tif,71.87882405149503,121,25.467376312596418,49.12117594850497,0.04132231404958678,0.04132231404958678,0.04132231404958678
livecell/images/livecell_test_images/MCF7_Phase_H4_1_01d04h00m_1.tif,60.83810683145566,192,51.8758405575225,131.16189316854434,0.010416666666666666,0.010416666666666666,0.010416666666666666
livecell/images/livecell_test_images/MCF7_Phase_H4_2_02d16h00m_1.tif,386.34611649170984,999,44.22388572898969,612.6538835082902,0.004004004004004004,0.004004004004004004,0.004004004004004004
livecell/images/livecell_test_images/MCF7_Phase_H4_1_01d20h00m_3.tif,123.91712653423747,273,37.56020173972082,149.08287346576253,0.003663003663003663,0.003663003663003663,0.003663003663003663
livecell/images/livecell_test_images/MCF7_Phase_H4_2_03d12h00m_1.tif,744.2566710159299,1326,28.100058177742437,581.7433289840701,0.003770739064856712,0.003770739064856712,0.003770739064856712
livecell/images/livecell_test_images/MCF7_Phase_H4_2_00d20h00m_2.tif,148.57652203756152,232,21.920290173392484,83.42347796243848,0.034482758620689655,0.034482758620689655,0.034482758620689655
livecell/images/livecell_test_images/MCF7_Phase_H4_1_00d08h00m_3.tif,59.16864293179242,93,22.232804614924532,33.83135706820758,0.043010752688172046,0.043010752688172046,0.043010752688172046
livecell/images/livecell_test_images/MCF7_Phase_H4_2_02d04h00m_2.tif,410.35543219241663,782,31.168941556648953,371.64456780758337,0.0025575447570332483,0.0025575447570332483,0.0025575447570332483
livecell/images/livecell_test_images/MCF7_Phase_H4_2_02d12h00m_4.tif,536.1144646629109,932,26.965576926454922,395.8855353370891,0.00536480686695279,0.00536480686695279,0.00536480686695279
livecell/images/livecell_test_images/MCF7_Phase_H4_1_03d12h00m_4.tif,818.9846188640222,979,8.89970800957555,160.0153811359778,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069
livecell/images/livecell_test_images/MCF7_Phase_H4_1_01d20h00m_2.tif,125.23443206556112,305,41.78316623134556,179.76556793443888,0.006557377049180328,0.006557377049180328,0.006557377049180328
livecell/images/livecell_test_images/MCF7_Phase_H4_2_01d08h00m_2.tif,146.03861785896152,410,47.47177150346632,263.9613821410385,0.004878048780487805,0.004878048780487805,0.004878048780487805
livecell/images/livecell_test_images/MCF7_Phase_H4_2_00d00h00m_1.tif,74.5083238030129,105,16.9862185502037,30.4916761969871,0.11428571428571428,0.11428571428571428,0.11428571428571428
livecell/images/livecell_test_images/MCF7_Phase_H4_1_03d12h00m_3.tif,720.0750536751584,864,9.085740349923839,143.92494632484159,0.004629629629629629,0.004629629629629629,0.004629629629629629
livecell/images/livecell_test_images/MCF7_Phase_H4_1_02d16h00m_2.tif,208.592528219393,851,60.627784235148354,642.407471780607,0.0035252643948296123,0.0035252643948296123,0.0035252643948296123
livecell/images/livecell_test_images/MCF7_Phase_H4_2_03d12h00m_4.tif,939.8825970178004,1277,15.206822564068002,337.11740298219956,0.003915426781519186,0.003915426781519186,0.003915426781519186
livecell/images/livecell_test_images/MCF7_Phase_H4_1_00d00h00m_1.tif,56.27898402487335,176,51.54190615983857,119.72101597512665,0.03977272727272727,0.03977272727272727,0.03977272727272727
livecell/images/livecell_test_images/MCF7_Phase_H4_1_02d00h00m_2.tif,142.1745807172847,558,59.388819693615325,415.8254192827153,0.005376344086021506,0.005376344086021506,0.005376344086021506
livecell/images/livecell_test_images/MCF7_Phase_H4_1_03d16h00m_3.tif,770.7820680097793,1132,18.983673330915803,361.2179319902207,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198
livecell/images/livecell_test_images/MCF7_Phase_H4_2_01d04h00m_3.tif,110.0206079076961,183,24.90589061752715,72.9793920923039,0.02185792349726776,0.02185792349726776,0.02185792349726776
livecell/images/livecell_test_images/MCF7_Phase_H4_2_02d08h00m_4.tif,391.9533783594088,966,42.272925623861774,574.0466216405912,0.005175983436853002,0.005175983436853002,0.005175983436853002
livecell/images/livecell_test_images/MCF7_Phase_H4_2_00d20h00m_4.tif,111.46548123507091,202,28.88181448503299,90.53451876492909,0.01485148514851485,0.01485148514851485,0.01485148514851485
livecell/images/livecell_test_images/MCF7_Phase_H4_2_03d04h00m_3.tif,527.7599235181406,925,27.343821236468678,397.24007648185943,0.006486486486486486,0.006486486486486486,0.006486486486486486
livecell/images/livecell_test_images/MCF7_Phase_H4_1_00d04h00m_3.tif,66.80022970067512,86,12.565275809425078,19.199770299324882,0.10465116279069768,0.10465116279069768,0.10465116279069768
livecell/images/livecell_test_images/MCF7_Phase_H4_1_00d16h00m_2.tif,74.83430699349992,141,30.655781246348724,66.16569300650008,0.06382978723404255,0.06382978723404255,0.06382978723404255
livecell/images/livecell_test_images/MCF7_Phase_H4_2_00d08h00m_3.tif,94.31456229437026,106,5.833543788223205,11.685437705629738,0.12264150943396226,0.12264150943396226,0.12264150943396226
livecell/images/livecell_test_images/MCF7_Phase_H4_2_03d16h00m_4.tif,1007.5210115454393,1274,11.679883161542977,266.47898845456075,0.0031397174254317113,0.0031397174254317113,0.0031397174254317113
livecell/images/livecell_test_images/MCF7_Phase_H4_2_01d04h00m_4.tif,145.74300419262727,273,30.390238053704376,127.25699580737273,0.01098901098901099,0.01098901098901099,0.01098901098901099
livecell/images/livecell_test_images/MCF7_Phase_H4_1_00d20h00m_1.tif,52.08129891971112,144,46.87785198624505,91.91870108028888,0.0,0.0,0.0
livecell/images/livecell_test_images/MCF7_Phase_H4_1_02d12h00m_3.tif,194.02329962473596,575,49.54033259605672,380.97670037526404,0.0034782608695652175,0.0034782608695652175,0.0034782608695652175
livecell/images/livecell_test_images/MCF7_Phase_H4_1_02d00h00m_3.tif,137.95117233559722,455,53.46963501489802,317.0488276644028,0.004395604395604396,0.004395604395604396,0.004395604395604396
livecell/images/livecell_test_images/MCF7_Phase_H4_2_03d08h00m_3.tif,552.6752531188249,797,18.1024840098824,244.3247468811751,0.0075282308657465494,0.0075282308657465494,0.0075282308657465494
livecell/images/livecell_test_images/MCF7_Phase_H4_2_00d16h00m_4.tif,108.459986417045,189,27.075915168649356,80.540013582955,0.0,0.0,0.0
livecell/images/livecell_test_images/MCF7_Phase_H4_1_03d08h00m_2.tif,569.4918089512212,913,23.171000944132796,343.5081910487788,0.0065717415115005475,0.0065717415115005475,0.0065717415115005475
livecell/images/livecell_test_images/MCF7_Phase_H4_2_01d00h00m_3.tif,93.89411856429797,207,37.58992763812778,113.10588143570203,0.028985507246376812,0.028985507246376812,0.028985507246376812
livecell/images/livecell_test_images/MCF7_Phase_H4_1_01d04h00m_4.tif,109.04541361811425,313,48.32527017256798,203.95458638188575,0.012779552715654952,0.012779552715654952,0.012779552715654952
livecell/images/livecell_test_images/MCF7_Phase_H4_1_02d20h00m_2.tif,269.61851193083567,949,55.750136849039066,679.3814880691643,0.004214963119072708,0.004214963119072708,0.004214963119072708
livecell/images/livecell_test_images/MCF7_Phase_H4_1_00d12h00m_1.tif,50.76649858894962,238,64.83906627879698,187.23350141105038,0.012605042016806723,0.012605042016806723,0.012605042016806723
livecell/images/livecell_test_images/MCF7_Phase_H4_2_02d04h00m_1.tif,208.9589631597628,565,46.00257297708202,356.0410368402372,0.0035398230088495575,0.0035398230088495575,0.0035398230088495575
livecell/images/livecell_test_images/MCF7_Phase_H4_1_01d16h00m_1.tif,80.97581275270932,363,63.5224215253311,282.0241872472907,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185
livecell/images/livecell_test_images/MCF7_Phase_H4_1_00d00h00m_2.tif,84.54231455056288,123,18.530045563343563,38.45768544943712,0.07317073170731707,0.07317073170731707,0.07317073170731707
livecell/images/livecell_test_images/MCF7_Phase_H4_1_03d00h00m_2.tif,296.5782255867671,884,49.757124236411734,587.4217744132329,0.003393665158371041,0.003393665158371041,0.003393665158371041
livecell/images/livecell_test_images/MCF7_Phase_H4_2_03d04h00m_4.tif,798.4308478294406,1246,21.892114993556312,447.5691521705594,0.0040128410914927765,0.0040128410914927765,0.0040128410914927765
livecell/images/livecell_test_images/MCF7_Phase_H4_2_00d12h00m_3.tif,82.15029991503252,113,15.80817457026676,30.84970008496748,0.05309734513274336,0.05309734513274336,0.05309734513274336
livecell/images/livecell_test_images/MCF7_Phase_H4_1_02d04h00m_1.tif,118.7947065294502,275,39.66668187269497,156.2052934705498,0.01090909090909091,0.01090909090909091,0.01090909090909091
livecell/images/livecell_test_images/MCF7_Phase_H4_2_01d08h00m_3.tif,101.88042593817227,237,39.872345440949104,135.11957406182773,0.012658227848101266,0.012658227848101266,0.012658227848101266
livecell/images/livecell_test_images/MCF7_Phase_H4_1_00d08h00m_4.tif,91.50919395347591,170,30.014549339511206,78.49080604652409,0.029411764705882353,0.029411764705882353,0.029411764705882353
livecell/images/livecell_test_images/MCF7_Phase_H4_1_00d12h00m_2.tif,68.57656168316316,154,38.379350310225725,85.42343831683684,0.006493506493506494,0.006493506493506494,0.006493506493506494
livecell/images/livecell_test_images/MCF7_Phase_H4_1_02d16h00m_1.tif,152.87742930318927,622,60.54151959474036,469.1225706968107,0.001607717041800643,0.001607717041800643,0.001607717041800643
livecell/images/livecell_test_images/MCF7_Phase_H4_2_00d16h00m_2.tif,125.33421012367762,205,24.116724043354573,79.66578987632238,0.014634146341463415,0.014634146341463415,0.014634146341463415
livecell/images/livecell_test_images/MCF7_Phase_H4_1_00d04h00m_4.tif,92.33244409968029,138,19.826801247572533,45.66755590031971,0.057971014492753624,0.057971014492753624,0.057971014492753624
livecell/images/livecell_test_images/MCF7_Phase_H4_2_00d00h00m_3.tif,81.58184314439131,97,8.63366430995027,15.418156855608686,0.041237113402061855,0.041237113402061855,0.041237113402061855
livecell/images/livecell_test_images/MCF7_Phase_H4_2_03d08h00m_1.tif,663.0329969662707,1303,32.55118322130117,639.9670030337293,0.0023023791250959325,0.0023023791250959325,0.0023023791250959325
livecell/images/livecell_test_images/MCF7_Phase_H4_2_00d12h00m_4.tif,102.9503878847463,152,19.238885071799626,49.049612115253694,0.02631578947368421,0.02631578947368421,0.02631578947368421
livecell/images/livecell_test_images/MCF7_Phase_H4_2_02d04h00m_4.tif,368.1795427367615,526,17.649750382368058,157.8204572632385,0.013307984790874524,0.013307984790874524,0.013307984790874524
livecell/images/livecell_test_images/MCF7_Phase_H4_1_03d16h00m_1.tif,465.05981649723253,951,34.31635993349418,485.94018350276747,0.002103049421661409,0.002103049421661409,0.002103049421661409
